char_id,gender,somatotype,inversion_mae_cm,weight_kg,navy_bfp,target_height_cm,target_shoulder_width_cm,target_hip_width_cm,target_chest_circ_cm,target_waist_circ_cm,target_hip_circ_cm,target_neck_circ_cm,target_bicep_circ_cm,target_forearm_circ_cm,target_mid_thigh_circ_cm,target_calf_circ_cm,target_upper_arm_length_cm,target_forearm_length_cm,target_upper_leg_length_cm,target_lower_leg_length_cm,morph_abdomen_depth,morph_abdomen_scale,morph_body_builder,morph_body_fat,morph_body_muscular,morph_body_thin,morph_breast_scale,morph_chest_depth,morph_chest_height,morph_chest_scale,morph_chest_width,morph_forearm_len,morph_forearm_scale,morph_glute_scale,morph_hip_len,morph_hip_scale,morph_lower_leg_len,morph_lower_leg_scale,morph_neck_len,morph_neck_scale,morph_thigh_len,morph_thigh_scale,morph_upperarm_len,morph_upperarm_scale,pred_height_cm,pred_shoulder_width_cm,pred_hip_width_cm,pred_chest_circ_cm,pred_waist_circ_cm,pred_hip_circ_cm,pred_neck_circ_cm,pred_bicep_circ_cm,pred_forearm_circ_cm,pred_mid_thigh_circ_cm,pred_calf_circ_cm,pred_upper_arm_length_cm,pred_forearm_length_cm,pred_upper_leg_length_cm,pred_lower_leg_length_cm,target_WHR,pred_WHR,target_SHR,pred_SHR,target_leg_taper,pred_leg_taper,target_chest_waist,pred_chest_waist,target_hip_chest,pred_hip_chest,target_neck_chest,pred_neck_chest,target_bicep_thigh,pred_bicep_thigh,target_shoulder_chest,pred_shoulder_chest,target_hip_width_circ,pred_hip_width_circ,target_arm_ratio,pred_arm_ratio,target_leg_ratio,pred_leg_ratio,target_bicep_calf,pred_bicep_calf,target_forearm_bicep,pred_forearm_bicep,target_shoulder_hip_circ,pred_shoulder_hip_circ
char_02619,male,v_shape,1.359,87.5,18.3,179.2,54.8,33.6,115.9,92.8,97.9,43.2,41.5,34.1,58.8,37.1,38.5,29.1,43.9,48.8,1.0,1.0,0.8925,0.0026,0.0,0.0,0.0,-0.5,-1.0,0.0215,1.0,0.31,1.0,1.0,1.0,-0.3,0.0978,0.0767,0.891,1.0,-0.0724,-0.5634,0.9937,0.2847,179.21,51.08,32.99,114.06,91.11,95.69,41.12,39.92,31.32,56.9,35.96,38.93,29.34,44.0,48.87,0.9479,0.9521,1.631,1.5483,1.5849,1.5823,1.2489,1.2519,0.8447,0.8389,0.3727,0.3605,0.7058,0.7016,0.4728,0.4478,0.3432,0.3448,0.7558,0.7537,1.1116,1.1107,1.1186,1.1101,0.8217,0.7846,0.5598,0.5338
char_02620,male,v_shape,0.603,66.7,15.05,163.5,49.9,31.4,94.9,77.6,93.9,35.4,33.7,28.1,59.9,38.5,33.1,24.1,36.2,44.1,1.0,-0.7884,0.0,0.0969,0.0,0.0,0.0,-0.5,-1.0,-0.3649,1.0,-0.053,1.0,-0.0983,1.0,-0.3,-0.1171,0.9267,0.8498,0.4676,-0.4397,0.6824,0.592,0.5956,163.54,49.0,32.98,94.79,77.37,93.38,35.37,32.77,27.53,57.53,37.26,33.31,24.2,36.34,44.19,0.8264,0.8286,1.5892,1.4857,1.5558,1.544,1.2229,1.2252,0.9895,0.9851,0.373,0.3731,0.5626,0.5696,0.5258,0.5169,0.3344,0.3532,0.7281,0.7265,1.2182,1.216,0.8753,0.8795,0.8338,0.8401,0.5314,0.5247
char_02621,male,v_shape,0.448,72.2,19.07,176.9,50.5,32.6,97.1,87.4,94.0,37.3,32.9,29.4,56.9,36.2,36.2,24.9,40.7,46.6,1.0,0.9153,0.289,0.019,0.0,0.0,0.0,-0.5,-0.1824,-0.1779,1.0,-0.0142,1.0,0.4367,1.0,-0.3,-0.0024,0.5899,1.0,0.934,-0.229,0.3292,0.8274,0.2637,176.77,49.91,33.24,97.02,87.25,93.71,37.28,32.09,28.15,55.53,35.43,36.34,24.97,40.9,46.8,0.9298,0.9311,1.5491,1.5015,1.5718,1.5673,1.111,1.112,0.9681,0.9659,0.3841,0.3843,0.5782,0.5779,0.5201,0.5144,0.3468,0.3547,0.6878,0.6871,1.145,1.1443,0.9088,0.9057,0.8936,0.8772,0.5372,0.5326
char_02622,male,rectangle,0.568,80.1,22.81,161.0,49.2,33.4,103.4,91.5,103.1,40.2,36.4,31.7,63.9,40.3,32.4,22.9,37.6,40.6,1.0,0.3111,0.3911,0.1094,0.0,0.0,0.0,-0.5,-1.0,-0.5,1.0,-0.1824,1.0,0.6016,1.0,-0.3,-0.2641,0.747,0.9942,0.969,-0.3664,0.3973,0.5089,0.2298,161.03,48.75,34.55,103.56,91.5,102.96,40.24,35.22,29.81,61.93,39.19,32.57,23.0,37.69,40.65,0.8875,0.8887,1.4731,1.411,1.5856,1.5803,1.1301,1.1318,0.9971,0.9942,0.3888,0.3886,0.5696,0.5687,0.4758,0.4707,0.324,0.3356,0.7068,0.7062,1.0798,1.0785,0.9032,0.8987,0.8709,0.8464,0.4772,0.4735
char_02623,female,rectangle,0.0,69.0,38.03,161.0,46.1,36.0,103.1,90.0,101.5,34.2,31.4,28.3,58.7,37.9,33.2,23.4,40.1,42.6,0.0609,0.3773,0.1568,0.0952,0.0,0.0,0.3106,0.149,-0.4793,-0.5,0.1609,-0.1336,0.9706,0.0628,-0.1401,0.1579,-0.1876,0.8264,-0.3236,0.0,-0.2588,0.1252,0.5401,0.1686,161.0,46.1,36.0,103.1,90.0,101.5,34.2,31.4,28.3,58.7,37.9,33.2,23.4,40.1,42.6,0.8867,0.8867,1.2806,1.2806,1.5488,1.5488,1.1456,1.1456,0.9845,0.9845,0.3317,0.3317,0.5349,0.5349,0.4471,0.4471,0.3547,0.3547,0.7048,0.7048,1.0623,1.0623,0.8285,0.8285,0.9013,0.9013,0.4542,0.4542
char_02624,female,pear,2.866,109.8,61.33,163.6,54.77,45.41,120.55,126.38,134.82,40.57,41.8,32.07,85.57,50.46,33.23,23.91,38.77,45.19,1.0,1.0,0.0,0.3366,0.0,0.0,0.0,-0.5,-1.0,-0.5,0.9304,-0.0521,0.8275,-1.0,1.0,1.0,-0.0879,1.0,0.4742,0.1654,-0.3479,0.31,0.6354,0.498,163.86,48.51,43.72,119.33,121.75,132.54,40.29,37.42,29.74,74.88,42.97,33.93,24.24,38.59,44.92,0.9374,0.9186,1.2061,1.1096,1.6958,1.7426,0.9539,0.9801,1.1184,1.1107,0.3365,0.3376,0.4885,0.4997,0.4543,0.4065,0.3368,0.3299,0.7195,0.7144,1.1656,1.164,0.8284,0.8708,0.7672,0.7948,0.4062,0.366
char_02625,male,hourglass,0.795,79.0,7.84,188.7,49.6,33.1,93.2,78.3,99.8,39.2,31.9,30.0,62.3,36.5,38.7,29.7,47.8,51.5,1.0,-0.6759,0.1732,0.0625,0.0,0.0,0.0,-0.5,0.1534,-0.5,1.0,0.3952,1.0,1.0,1.0,-0.3,0.2054,0.5616,1.0,1.0,0.0832,0.8447,1.0,0.1672,188.49,48.72,34.27,93.02,78.06,99.28,37.77,30.7,28.17,59.99,35.29,38.74,29.74,48.15,51.82,0.7846,0.7863,1.4985,1.4217,1.7068,1.6999,1.1903,1.1916,1.0708,1.0673,0.4206,0.406,0.512,0.5118,0.5322,0.5238,0.3317,0.3452,0.7674,0.7677,1.0774,1.0762,0.874,0.8699,0.9404,0.9176,0.497,0.4907
char_02626,male,rectangle,0.0,75.7,15.62,176.5,48.1,34.2,100.7,85.8,96.4,40.2,33.0,30.6,56.4,35.8,36.6,27.4,43.5,48.1,0.0064,0.2076,0.699,0.0317,0.0,0.0,0.0,-0.5,0.1764,-0.4438,0.6565,0.1624,1.0,0.6304,0.0896,0.0372,0.0603,0.1681,0.1897,0.9476,-0.0913,-0.7101,0.792,-0.3166,176.5,48.1,34.2,100.7,85.8,96.4,40.2,33.0,30.6,56.4,35.8,36.6,27.4,43.5,48.1,0.89,0.89,1.4064,1.4064,1.5754,1.5754,1.1737,1.1737,0.9573,0.9573,0.3992,0.3992,0.5851,0.5851,0.4777,0.4777,0.3548,0.3548,0.7486,0.7486,1.1057,1.1057,0.9218,0.9218,0.9273,0.9273,0.499,0.499
char_02627,female,pear,0.506,86.3,44.88,174.8,46.8,41.3,99.6,97.8,117.1,32.9,31.7,27.3,71.6,42.1,35.5,25.2,43.0,49.5,1.0,1.0,0.5538,0.0311,0.0,0.0,0.0294,0.1219,-1.0,-0.5,0.3409,-0.0129,0.4759,1.0,0.9671,0.4745,0.1201,1.0,1.0,0.0,-0.1458,0.8769,0.7051,-0.3345,174.81,47.01,41.71,99.98,98.0,117.29,34.94,31.03,26.9,69.99,40.68,35.5,25.2,43.04,49.52,0.8352,0.8355,1.1332,1.1271,1.7007,1.7205,1.0184,1.0202,1.1757,1.1731,0.3303,0.3495,0.4427,0.4433,0.4699,0.4702,0.3527,0.3556,0.7099,0.7099,1.1512,1.1506,0.753,0.7628,0.8612,0.8669,0.3997,0.4008
char_02628,female,pear,0.0,65.8,42.16,159.2,45.4,37.5,95.1,93.0,105.6,33.0,27.2,24.5,61.1,36.8,32.2,24.4,38.3,43.4,0.1406,0.837,0.0,0.0894,0.0,0.0,0.2478,0.1403,-0.5825,-0.5,-0.0195,-0.0351,0.4627,0.2018,-0.1123,0.1583,-0.154,0.8611,-0.3592,0.0,-0.3498,0.7605,0.4561,-0.0679,159.2,45.4,37.5,95.1,93.0,105.6,33.0,27.2,24.5,61.1,36.8,32.2,24.4,38.3,43.4,0.8807,0.8807,1.2107,1.2107,1.6603,1.6603,1.0226,1.0226,1.1104,1.1104,0.347,0.347,0.4452,0.4452,0.4774,0.4774,0.3551,0.3551,0.7578,0.7578,1.1332,1.1332,0.7391,0.7391,0.9007,0.9007,0.4299,0.4299
char_02629,male,rectangle,0.0,85.8,23.79,178.6,47.7,33.7,106.2,96.7,104.8,39.4,31.1,27.9,60.9,40.0,37.7,26.7,40.8,47.9,0.1011,0.2672,0.0,0.2292,0.0,0.0,0.0,-0.5,0.7329,-0.43,0.6535,0.1509,0.7541,-0.1321,0.5248,-0.3,0.039,0.9165,0.6628,0.5581,-0.2358,0.3274,0.9263,0.0432,178.6,47.7,33.7,106.2,96.7,104.8,39.4,31.1,27.9,60.9,40.0,37.7,26.7,40.8,47.9,0.9227,0.9227,1.4154,1.4154,1.5225,1.5225,1.0982,1.0982,0.9868,0.9868,0.371,0.371,0.5107,0.5107,0.4492,0.4492,0.3216,0.3216,0.7082,0.7082,1.174,1.174,0.7775,0.7775,0.8971,0.8971,0.4552,0.4552
char_02630,male,v_shape,0.431,73.9,12.38,175.9,48.3,31.7,96.3,81.5,97.7,39.8,33.9,28.8,59.5,33.9,36.0,27.7,44.5,49.0,1.0,-0.8697,0.0,0.1477,0.0,0.0,0.0,-0.5,-1.0,-0.5,0.8231,0.245,1.0,0.2322,1.0,-0.3,0.0861,0.1931,0.8272,1.0,-0.0708,0.424,0.7952,0.5161,175.9,48.0,32.82,96.36,81.46,97.54,38.88,33.24,28.24,57.96,33.16,36.1,27.76,44.62,49.08,0.8342,0.8351,1.5237,1.4625,1.7552,1.7479,1.1816,1.1829,1.0145,1.0122,0.4133,0.4035,0.5697,0.5735,0.5016,0.4981,0.3245,0.3365,0.7694,0.769,1.1011,1.1,1.0,1.0024,0.8496,0.8496,0.4944,0.4921
char_02631,female,pear,0.372,59.1,27.95,164.9,44.0,33.3,84.5,74.2,95.1,30.9,26.9,24.7,58.3,38.2,33.1,24.4,39.8,44.7,1.0,-0.7417,0.0713,0.0378,0.0,0.0,0.4332,-0.5,-1.0,-0.5,-0.3934,-0.0412,0.5023,1.0,1.0,-0.3,-0.0985,1.0,0.5405,0.0,-0.2883,0.8027,0.5111,-0.1319,164.95,44.27,33.78,84.86,74.43,95.36,32.07,26.47,24.43,57.22,37.25,33.1,24.4,39.79,44.67,0.7802,0.7805,1.3213,1.3105,1.5262,1.5361,1.1388,1.1401,1.1254,1.1237,0.3657,0.3779,0.4614,0.4626,0.5207,0.5217,0.3502,0.3542,0.7372,0.7372,1.1231,1.1226,0.7042,0.7106,0.9182,0.9229,0.4627,0.4642
char_02632,female,pear,0.061,67.5,40.54,163.2,44.8,35.6,93.5,96.1,101.3,33.1,30.0,26.1,58.7,38.0,32.6,23.6,38.8,44.3,1.0,1.0,0.0,0.1087,0.0,0.0,0.0,0.5454,-1.0,-0.5,-0.1996,-0.1034,0.7056,-0.3724,1.0,0.0933,-0.1159,0.9631,0.437,0.0,-0.3326,0.3888,0.4852,0.2108,163.22,44.84,35.69,93.56,96.05,101.33,33.52,29.97,26.08,58.61,37.95,32.6,23.6,38.79,44.28,0.9487,0.9479,1.2584,1.2564,1.5447,1.5444,0.9729,0.9741,1.0834,1.083,0.354,0.3583,0.5111,0.5113,0.4791,0.4793,0.3514,0.3522,0.7239,0.7239,1.1418,1.1415,0.7895,0.7897,0.87,0.8702,0.4423,0.4425
char_02633,male,rectangle,1.432,94.2,26.09,181.7,54.9,37.3,114.4,101.8,106.7,40.0,35.8,30.7,62.6,41.9,38.9,27.1,44.2,49.6,1.0,1.0,0.1007,0.1431,0.0,0.0,0.0,-0.5,-1.0,0.1551,1.0,0.1534,1.0,-0.408,1.0,0.1839,0.1187,1.0,1.0,0.9482,-0.0802,0.0861,1.0,0.4803,181.56,51.05,35.99,112.74,99.8,104.61,39.6,34.14,28.75,59.78,39.59,38.26,26.82,44.38,49.77,0.9541,0.954,1.4718,1.4184,1.494,1.51,1.1238,1.1297,0.9327,0.9279,0.3497,0.3513,0.5719,0.5711,0.4799,0.4528,0.3496,0.344,0.6967,0.701,1.1222,1.1215,0.8544,0.8623,0.8575,0.8421,0.5145,0.488
char_02634,male,apple,0.959,89.3,26.26,181.4,52.1,35.0,106.9,102.6,103.7,40.6,33.4,29.6,61.9,36.8,38.2,28.2,47.1,49.2,1.0,1.0,0.0,0.1909,0.0,0.0,0.0,-0.5,-0.94,-0.3755,1.0,0.291,1.0,-1.0,1.0,-0.1733,0.1037,0.4847,1.0,1.0,0.0548,0.4518,1.0,0.3514,181.06,49.08,34.04,105.45,100.58,101.97,40.11,32.8,28.83,60.69,36.17,38.49,28.35,47.46,49.56,0.9894,0.9864,1.4886,1.4418,1.6821,1.6779,1.0419,1.0484,0.9701,0.967,0.3798,0.3804,0.5396,0.5405,0.4874,0.4654,0.3375,0.3338,0.7382,0.7366,1.0446,1.0442,0.9076,0.9068,0.8862,0.879,0.5024,0.4813
char_02635,female,pear,0.342,63.8,30.07,171.3,42.6,34.0,89.7,81.1,97.8,33.0,30.1,26.0,56.7,37.8,34.4,26.1,41.3,46.8,-1.0,0.1337,0.0,0.0893,0.3237,0.4189,0.4428,-0.5,1.0,-0.5,-0.5,0.105,0.9518,1.0,-1.0,-0.233,-0.0108,1.0,-0.5973,0.0,-0.2039,0.6846,0.5951,0.33,171.31,43.67,34.56,90.39,81.61,98.53,33.49,29.94,25.9,56.37,37.47,34.31,26.06,41.29,46.79,0.8292,0.8283,1.2529,1.2636,1.5,1.5044,1.106,1.1076,1.0903,1.0901,0.3679,0.3705,0.5309,0.5311,0.4749,0.4831,0.3476,0.3508,0.7587,0.7595,1.1332,1.1332,0.7963,0.799,0.8638,0.8651,0.4356,0.4432
char_02636,male,v_shape,1.263,91.0,23.04,176.4,54.7,34.3,114.5,96.7,100.8,41.1,36.8,30.7,64.7,40.9,34.7,26.6,43.5,46.7,1.0,1.0,0.0986,0.1274,0.0,0.0,0.0,-0.5,-1.0,0.2603,1.0,0.1597,1.0,-0.9815,1.0,-0.3,-0.0111,1.0,0.4936,1.0,-0.1172,0.919,0.7452,0.6552,176.42,51.34,34.19,113.05,95.21,98.95,39.47,35.22,28.53,61.93,39.2,35.11,26.83,43.62,46.77,0.9593,0.9622,1.5948,1.5016,1.5819,1.5798,1.1841,1.1874,0.8803,0.8753,0.359,0.3491,0.5688,0.5687,0.4777,0.4541,0.3403,0.3455,0.7666,0.7642,1.0736,1.0722,0.8998,0.8985,0.8342,0.8101,0.5427,0.5188
char_02637,male,rectangle,0.0,67.6,5.7,179.2,47.0,31.4,89.9,73.2,88.4,37.8,28.0,27.3,48.6,33.3,36.3,26.1,45.1,46.4,-0.1869,-0.9199,0.1793,0.0578,0.0,0.0606,0.0,-0.5,0.3766,-0.2217,0.1843,0.0904,0.9136,0.7999,0.1539,-0.0804,-0.0278,0.3125,0.2641,1.0,-0.0259,-0.7164,0.7913,-0.117,179.2,47.0,31.4,89.9,73.2,88.4,37.8,28.0,27.3,48.6,33.3,36.3,26.1,45.1,46.4,0.8281,0.8281,1.4968,1.4968,1.4595,1.4595,1.2281,1.2281,0.9833,0.9833,0.4205,0.4205,0.5761,0.5761,0.5228,0.5228,0.3552,0.3552,0.719,0.719,1.0288,1.0288,0.8408,0.8408,0.975,0.975,0.5317,0.5317
char_02638,female,pear,0.342,73.8,38.32,167.1,47.5,37.8,100.5,87.8,107.0,33.3,30.6,24.8,67.9,36.9,35.8,25.0,41.6,45.9,1.0,0.5123,0.5884,0.0004,0.0,0.0,0.3556,-0.5,-1.0,-0.5,0.5681,-0.0331,0.1075,1.0,1.0,0.0054,-0.0365,0.4508,0.3128,0.0,-0.2053,1.0,0.7374,-0.4008,167.14,47.78,38.3,100.88,88.04,107.31,34.39,30.24,24.6,66.76,36.37,35.8,25.0,41.58,45.87,0.8206,0.8204,1.2566,1.2475,1.8401,1.8356,1.1446,1.1458,1.0647,1.0637,0.3313,0.3409,0.4507,0.453,0.4726,0.4736,0.3533,0.3569,0.6983,0.6983,1.1034,1.1032,0.8293,0.8315,0.8105,0.8135,0.4439,0.4453
char_02639,female,apple,0.0,63.8,39.47,156.8,46.3,34.5,100.1,92.5,99.0,33.5,28.0,25.5,57.3,36.2,32.0,22.6,40.6,43.5,0.1593,0.8995,0.0,0.1076,0.0,0.0,0.2582,0.1556,-1.0,-0.5,0.2563,-0.1879,0.6041,-0.0677,-0.4635,-0.1424,-0.1526,0.7177,-1.0,0.0,-0.2387,0.4506,0.4578,-0.0202,156.8,46.3,34.5,100.1,92.5,99.0,33.5,28.0,25.5,57.3,36.2,32.0,22.6,40.6,43.5,0.9343,0.9343,1.342,1.342,1.5829,1.5829,1.0822,1.0822,0.989,0.989,0.3347,0.3347,0.4887,0.4887,0.4625,0.4625,0.3485,0.3485,0.7063,0.7062,1.0714,1.0714,0.7735,0.7735,0.9107,0.9107,0.4677,0.4677
char_02640,female,hourglass,1.51,50.1,16.73,176.9,36.92,31.77,76.16,65.89,87.23,29.9,25.03,23.17,49.62,29.69,36.34,24.59,44.73,46.96,-1.0,-0.946,0.0,0.0717,0.0,1.0,0.4746,-0.5,1.0,-0.5,-0.5,-0.04,1.0,0.1696,-1.0,0.4075,-0.0084,0.5025,-0.0729,0.1004,-0.0452,0.3346,0.7074,0.3646,176.9,43.4,35.04,79.92,68.66,91.67,30.92,25.04,23.16,49.63,29.7,35.74,24.32,44.73,46.96,0.7554,0.749,1.1621,1.2386,1.6713,1.671,1.1559,1.164,1.1454,1.147,0.3926,0.3869,0.5044,0.5045,0.4848,0.543,0.3642,0.3822,0.6767,0.6805,1.0499,1.0499,0.843,0.8431,0.9257,0.9249,0.4232,0.4734
char_02641,female,rectangle,0.888,98.7,52.8,159.6,50.59,39.62,116.18,108.34,121.13,36.75,39.96,30.92,78.45,44.91,31.08,22.32,37.63,43.42,1.0,1.0,0.4524,0.1891,0.0,0.0,0.0,-0.5,-1.0,-0.4135,1.0,-0.2355,0.8014,-0.1308,1.0,0.1663,-0.1452,0.9692,-0.0789,0.0,-0.3852,1.0,0.4057,0.3017,159.72,49.27,40.29,116.26,108.01,120.82,38.66,38.52,30.15,74.43,42.98,31.29,22.42,37.58,43.33,0.8944,0.894,1.2769,1.2229,1.7468,1.7317,1.0724,1.0764,1.0426,1.0392,0.3163,0.3325,0.5094,0.5175,0.4354,0.4238,0.3271,0.3335,0.7181,0.7165,1.1539,1.153,0.8898,0.8962,0.7738,0.7827,0.4177,0.4078
char_02642,female,pear,0.594,74.6,47.65,160.9,46.3,38.6,95.1,102.0,111.3,33.2,31.2,27.2,70.1,40.0,33.4,24.9,36.9,42.3,1.0,1.0,0.0446,0.1611,0.0,0.0,-0.0,-0.4192,-1.0,-0.5,0.3605,0.0022,0.6638,-1.0,1.0,0.3365,-0.2022,0.9158,0.9476,0.0,-0.4256,1.0,0.5647,0.0736,160.98,46.69,39.31,95.69,102.31,111.91,35.15,30.56,26.81,68.01,38.99,33.4,24.9,36.84,42.22,0.9164,0.9142,1.1995,1.1877,1.7525,1.7443,0.9324,0.9353,1.1703,1.1695,0.3491,0.3673,0.4451,0.4493,0.4869,0.4879,0.3468,0.3513,0.7455,0.7455,1.1463,1.146,0.78,0.7838,0.8718,0.8773,0.416,0.4172
char_02643,male,v_shape,2.048,97.4,32.94,165.2,54.3,35.9,116.2,109.1,108.6,40.4,38.8,34.0,69.8,43.7,36.0,25.8,40.1,41.9,1.0,1.0,0.1018,0.2486,0.0,0.0,0.0,-0.5,-1.0,-0.4032,1.0,0.0977,1.0,-1.0,1.0,-0.3,-0.2225,0.8629,1.0,0.4261,-0.2684,0.4998,0.8484,0.4146,165.26,49.0,34.29,114.18,105.85,106.65,39.91,35.99,30.08,64.47,40.79,36.62,26.13,40.03,41.82,1.0046,0.9925,1.5125,1.429,1.5973,1.5805,1.0651,1.0787,0.9346,0.9341,0.3477,0.3495,0.5559,0.5582,0.4673,0.4291,0.3306,0.3215,0.7167,0.7135,1.0449,1.0447,0.8879,0.8823,0.8763,0.8358,0.5,0.4594
char_02644,female,rectangle,0.0,66.4,37.48,155.9,45.8,35.1,94.5,89.1,99.5,35.5,33.3,27.1,62.4,37.2,31.5,21.9,36.8,41.2,0.0933,0.4688,0.4161,0.0813,0.0,0.0,0.0,-0.2918,-0.5243,-0.5,0.0287,-0.2768,0.5449,-0.2085,-0.1144,-0.199,-0.2386,0.5081,-0.3588,0.0,-0.4026,0.5223,0.3866,0.0174,155.9,45.8,35.1,94.5,89.1,99.5,35.5,33.3,27.1,62.4,37.2,31.5,21.9,36.8,41.2,0.8955,0.8955,1.3048,1.3048,1.6774,1.6774,1.0606,1.0606,1.0529,1.0529,0.3757,0.3757,0.5337,0.5337,0.4847,0.4847,0.3528,0.3528,0.6952,0.6952,1.1196,1.1196,0.8952,0.8952,0.8138,0.8138,0.4603,0.4603
char_02645,female,hourglass,0.402,60.6,25.91,167.6,43.7,31.8,80.3,73.4,95.4,33.0,29.4,27.8,57.8,35.9,34.2,24.5,40.1,45.5,-1.0,-1.0,0.0548,0.1,0.0,0.0976,0.0129,-0.5,-1.0,-0.5,-0.3537,-0.0325,1.0,0.7635,1.0,-0.3,-0.0615,0.6367,0.8893,0.0,-0.2686,0.5349,0.6015,0.1031,167.61,44.37,33.1,80.82,73.93,95.91,33.42,29.07,27.55,56.88,35.43,34.2,24.5,40.17,45.55,0.7694,0.7708,1.3742,1.3405,1.61,1.6054,1.094,1.0932,1.188,1.1867,0.411,0.4135,0.5087,0.5111,0.5442,0.549,0.3333,0.3451,0.7164,0.7164,1.1347,1.1339,0.8189,0.8205,0.9456,0.9477,0.4581,0.4626
char_02646,female,pear,0.758,91.6,50.76,161.5,51.11,40.77,112.58,107.61,117.74,36.77,36.33,29.05,72.07,44.02,34.18,23.2,42.07,42.05,1.0,1.0,0.3522,0.1706,0.0,0.0,0.0,-0.5,-1.0,-0.385,1.0,-0.16,0.6427,-0.5852,1.0,0.5162,-0.2114,1.0,-0.488,0.0,-0.1827,0.4094,0.6619,0.1286,161.57,49.39,40.28,112.06,106.76,116.91,37.55,35.31,28.48,69.78,42.16,34.37,23.29,42.04,41.99,0.914,0.9132,1.2536,1.2262,1.6372,1.6551,1.0462,1.0496,1.0458,1.0433,0.3266,0.3351,0.5041,0.506,0.454,0.4407,0.3463,0.3445,0.6788,0.6776,0.9995,0.9988,0.8253,0.8375,0.7996,0.8066,0.4341,0.4225
char_02647,male,pear,2.464,120.2,28.99,181.4,55.3,39.7,116.1,109.6,125.2,42.9,44.6,35.9,81.4,46.6,38.4,31.6,47.1,52.5,1.0,1.0,0.5188,0.1727,0.0,0.0,0.0,-0.5,-1.0,-0.5,1.0,0.5646,1.0,1.0,1.0,-0.0632,0.2408,0.8933,0.798,0.8934,0.0377,1.0,1.0,0.5171,181.57,48.97,39.3,114.26,106.81,122.05,42.43,40.71,31.53,73.16,42.49,39.1,32.02,47.09,52.42,0.8754,0.8751,1.3929,1.2461,1.7468,1.7218,1.0593,1.0698,1.0784,1.0682,0.3695,0.3713,0.5479,0.5565,0.4763,0.4286,0.3171,0.322,0.8229,0.8189,1.1146,1.1132,0.9571,0.9581,0.8049,0.7745,0.4417,0.4012
char_02648,male,rectangle,0.0,77.7,19.08,176.8,47.2,36.1,100.3,87.8,100.5,37.7,32.6,28.8,58.3,39.4,37.6,27.3,44.9,47.2,0.0009,0.0805,0.4118,0.0705,0.0648,0.0,0.0,-0.3912,-0.0287,-0.1595,0.1083,0.1733,0.8582,0.1343,-0.0309,0.3203,0.0129,0.8151,-0.018,0.4463,-0.037,-0.444,0.8799,-0.0519,176.8,47.2,36.1,100.3,87.8,100.5,37.7,32.6,28.8,58.3,39.4,37.6,27.3,44.9,47.2,0.8736,0.8736,1.3075,1.3075,1.4797,1.4797,1.1424,1.1424,1.002,1.002,0.3759,0.3759,0.5592,0.5592,0.4706,0.4706,0.3592,0.3592,0.7261,0.7261,1.0512,1.0512,0.8274,0.8274,0.8834,0.8834,0.4697,0.4697
char_02649,male,pear,2.35,106.6,27.45,180.0,54.5,39.5,110.6,105.6,116.8,42.0,39.7,33.7,72.8,46.4,38.1,27.2,43.4,47.5,1.0,1.0,0.4366,0.1396,0.0,0.0,0.0,-0.5,-0.197,-0.5,1.0,0.1869,1.0,0.5917,1.0,0.0034,0.0629,1.0,1.0,0.9853,-0.0852,0.5546,0.9915,0.256,179.28,48.89,37.75,108.53,102.63,113.8,41.46,36.7,30.58,67.29,41.98,38.71,27.51,44.2,48.31,0.9041,0.9018,1.3797,1.2951,1.569,1.6029,1.0473,1.0575,1.0561,1.0486,0.3797,0.382,0.5453,0.5454,0.4928,0.4505,0.3382,0.3317,0.7139,0.7107,1.0945,1.093,0.8556,0.8742,0.8489,0.8332,0.4666,0.4296
char_02650,female,rectangle,0.036,71.3,40.43,160.0,45.4,35.8,105.0,90.3,105.9,34.1,31.1,27.0,63.2,37.3,31.8,23.7,37.5,41.4,1.0,0.4134,0.181,0.092,0.0,0.0,0.7499,-0.5,-1.0,-0.5,-0.0461,-0.1067,0.7245,1.0,1.0,-0.2823,-0.2359,0.73,0.7234,0.0,-0.3885,1.0,0.4145,0.0978,160.0,45.43,35.85,105.04,90.33,105.93,34.22,31.06,26.98,63.08,37.24,31.8,23.7,37.5,41.4,0.8527,0.8527,1.2682,1.2672,1.6944,1.6939,1.1628,1.1628,1.0086,1.0085,0.3248,0.3258,0.4921,0.4924,0.4324,0.4325,0.3381,0.3384,0.7453,0.7453,1.104,1.104,0.8338,0.834,0.8682,0.8686,0.4287,0.4289
char_02651,female,rectangle,0.237,61.1,28.06,159.9,44.2,32.1,90.9,75.5,94.9,34.3,31.1,25.8,58.6,38.6,32.5,24.7,38.0,43.8,-1.0,-1.0,0.1238,0.145,0.0,0.3703,0.1945,-0.5,-1.0,-0.5,-0.2439,-0.0152,0.7054,-0.0323,1.0,-0.3,-0.1327,1.0,-0.1206,0.0,-0.3592,0.6248,0.4558,0.2679,159.91,44.59,32.86,91.23,75.8,95.19,34.56,30.9,25.68,58.05,38.3,32.5,24.7,38.04,43.83,0.7956,0.7963,1.3769,1.357,1.5181,1.5157,1.204,1.2036,1.044,1.0434,0.3773,0.3788,0.5307,0.5323,0.4862,0.4888,0.3383,0.3452,0.76,0.76,1.1526,1.1522,0.8057,0.8068,0.8296,0.8311,0.4658,0.4684
