char_id,gender,somatotype,inversion_mae_cm,weight_kg,navy_bfp,target_height_cm,target_shoulder_width_cm,target_hip_width_cm,target_chest_circ_cm,target_waist_circ_cm,target_hip_circ_cm,target_neck_circ_cm,target_bicep_circ_cm,target_forearm_circ_cm,target_mid_thigh_circ_cm,target_calf_circ_cm,target_upper_arm_length_cm,target_forearm_length_cm,target_upper_leg_length_cm,target_lower_leg_length_cm,morph_abdomen_depth,morph_abdomen_scale,morph_body_builder,morph_body_fat,morph_body_muscular,morph_body_thin,morph_breast_scale,morph_chest_depth,morph_chest_height,morph_chest_scale,morph_chest_width,morph_forearm_len,morph_forearm_scale,morph_glute_scale,morph_hip_len,morph_hip_scale,morph_lower_leg_len,morph_lower_leg_scale,morph_neck_len,morph_neck_scale,morph_thigh_len,morph_thigh_scale,morph_upperarm_len,morph_upperarm_scale,pred_height_cm,pred_shoulder_width_cm,pred_hip_width_cm,pred_chest_circ_cm,pred_waist_circ_cm,pred_hip_circ_cm,pred_neck_circ_cm,pred_bicep_circ_cm,pred_forearm_circ_cm,pred_mid_thigh_circ_cm,pred_calf_circ_cm,pred_upper_arm_length_cm,pred_forearm_length_cm,pred_upper_leg_length_cm,pred_lower_leg_length_cm,target_WHR,pred_WHR,target_SHR,pred_SHR,target_leg_taper,pred_leg_taper,target_chest_waist,pred_chest_waist,target_hip_chest,pred_hip_chest,target_neck_chest,pred_neck_chest,target_bicep_thigh,pred_bicep_thigh,target_shoulder_chest,pred_shoulder_chest,target_hip_width_circ,pred_hip_width_circ,target_arm_ratio,pred_arm_ratio,target_leg_ratio,pred_leg_ratio,target_bicep_calf,pred_bicep_calf,target_forearm_bicep,pred_forearm_bicep,target_shoulder_hip_circ,pred_shoulder_hip_circ
ansur_02557,male,pear,2.426,103.9,27.42,188.2,54.8,37.5,104.3,106.7,112.6,40.8,38.6,32.3,69.8,41.2,38.5,28.3,46.9,50.9,1.0,1.0,0.0,0.1784,0.0,0.0,0.0,-0.5,-0.2203,-0.5,1.0,0.2908,1.0,-0.6422,1.0,-0.0326,0.2189,0.9025,1.0,1.0,0.078,0.9889,1.0,0.7801,187.03,48.61,36.64,101.92,101.36,108.82,39.72,36.13,28.69,65.35,38.85,38.55,28.35,48.19,52.22,0.9476,0.9314,1.4613,1.3267,1.6942,1.6821,0.9775,1.0055,1.0796,1.0677,0.3912,0.3897,0.553,0.5529,0.5254,0.4769,0.333,0.3367,0.7351,0.7354,1.0853,1.0836,0.9369,0.93,0.8368,0.7941,0.4867,0.4467
ansur_02558,female,apple,0.113,75.8,40.59,169.2,45.6,36.9,101.8,97.4,103.9,33.3,33.4,27.5,61.8,38.8,36.1,24.6,41.4,45.6,1.0,1.0,0.0263,0.1121,-0.0,0.0,0.0135,1.0,-1.0,-0.5,0.0193,-0.0266,0.8956,-0.6641,0.9283,0.2146,-0.0606,1.0,1.0,0.0,-0.2185,0.5893,0.7751,0.5495,169.19,45.64,36.96,101.89,97.43,103.96,33.74,33.23,27.4,61.45,38.49,36.1,24.6,41.41,45.61,0.9374,0.9372,1.2358,1.2348,1.5928,1.5965,1.0452,1.0458,1.0206,1.0203,0.3271,0.3311,0.5405,0.5408,0.4479,0.4479,0.3551,0.3555,0.6814,0.6814,1.1014,1.1014,0.8608,0.8633,0.8234,0.8246,0.4389,0.439
ansur_02559,male,rectangle,1.568,93.2,26.49,175.4,54.0,37.1,108.8,98.9,108.2,38.2,38.8,32.7,67.9,42.4,36.9,27.0,43.6,46.8,1.0,1.0,0.3104,0.1091,0.0,0.0,0.0,-0.5,-1.0,-0.2202,1.0,0.1775,1.0,0.1575,1.0,-0.3,0.0005,1.0,1.0,0.4618,-0.1089,0.9841,0.8997,0.5552,175.31,49.81,35.71,106.99,96.69,105.85,37.76,36.83,29.48,65.07,40.39,37.37,27.26,43.74,46.93,0.914,0.9135,1.4555,1.3948,1.6014,1.611,1.1001,1.1065,0.9945,0.9893,0.3511,0.3529,0.5714,0.566,0.4963,0.4656,0.3429,0.3374,0.7317,0.7295,1.0734,1.0729,0.9151,0.9119,0.8428,0.8004,0.4991,0.4706
ansur_02560,female,pear,0.909,55.4,27.59,161.5,40.9,31.4,84.9,76.0,90.3,30.3,29.5,24.4,54.3,36.7,32.7,23.5,39.5,41.9,1.0,-0.1058,0.0,0.0423,0.0668,0.3042,0.641,-0.5,0.1336,-0.5,-0.5,-0.1189,0.7275,0.7818,1.0,-0.3,-0.2226,1.0,-1.0,0.0,-0.2968,0.7104,0.4575,0.4322,161.54,43.69,32.94,86.73,77.36,92.24,31.52,29.05,24.14,53.36,35.84,32.47,23.39,39.48,41.87,0.8416,0.8387,1.3025,1.3264,1.4796,1.4888,1.1171,1.1211,1.0636,1.0635,0.3569,0.3634,0.5433,0.5444,0.4817,0.5037,0.3477,0.3571,0.7187,0.7204,1.0608,1.0605,0.8038,0.8105,0.8271,0.831,0.4529,0.4737
ansur_02561,male,rectangle,0.049,75.9,23.51,166.8,49.5,33.1,105.3,93.6,99.4,39.8,36.2,29.7,57.2,38.0,34.6,23.3,39.5,44.8,1.0,0.7351,0.3661,0.0998,0.0,0.0,0.0,-0.5,-1.0,-0.3194,1.0,-0.1578,1.0,0.7002,1.0,-0.3,-0.086,0.6181,0.5559,0.9251,-0.2833,-0.1253,0.6835,0.4026,166.8,49.43,33.18,105.29,93.58,99.37,39.8,36.1,29.56,57.04,37.91,34.62,23.31,39.51,44.8,0.9416,0.9417,1.4955,1.4898,1.5053,1.5046,1.125,1.1251,0.944,0.9438,0.378,0.378,0.6329,0.6329,0.4701,0.4695,0.333,0.3339,0.6734,0.6733,1.1342,1.1339,0.9526,0.9523,0.8204,0.8188,0.498,0.4974
ansur_02562,female,rectangle,0.0,85.2,37.94,176.2,47.3,36.3,104.5,96.4,107.5,38.1,35.2,28.9,65.6,39.2,37.8,27.5,42.5,50.0,0.3069,1.0,0.8375,0.0581,0.0,0.0,0.0,-0.5,-1.0,-0.3401,0.1815,0.1583,0.4893,1.0,1.0,-0.188,0.148,0.4154,1.0,0.1043,-0.1533,0.2046,0.8671,-0.358,176.2,47.3,36.3,104.5,96.4,107.5,38.1,35.2,28.9,65.6,39.2,37.8,27.5,42.5,50.0,0.8967,0.8967,1.303,1.303,1.6735,1.6735,1.084,1.084,1.0287,1.0287,0.3646,0.3646,0.5366,0.5366,0.4526,0.4526,0.3377,0.3377,0.7275,0.7275,1.1765,1.1765,0.898,0.898,0.821,0.821,0.44,0.44
ansur_02563,male,v_shape,1.019,85.3,16.58,183.5,53.1,33.5,106.4,88.6,99.6,40.3,38.0,30.9,61.1,37.0,38.8,29.3,45.8,49.3,1.0,0.8069,0.4865,0.0096,0.0,0.0,0.0,-0.5,-0.9056,0.0686,1.0,0.3327,1.0,1.0,1.0,-0.3,0.1223,0.4532,1.0,1.0,0.0094,0.4057,1.0,0.5231,183.23,50.98,34.25,105.55,87.83,98.33,38.68,36.66,29.2,58.74,35.75,38.7,29.26,46.23,49.7,0.8896,0.8932,1.5851,1.4885,1.6514,1.6431,1.2009,1.2018,0.9361,0.9316,0.3788,0.3665,0.6219,0.6241,0.4991,0.483,0.3363,0.3483,0.7552,0.7561,1.0764,1.0751,1.027,1.0255,0.8132,0.7965,0.5331,0.5185
ansur_02564,female,pear,0.681,81.4,49.51,157.3,48.8,40.2,98.6,102.5,115.5,35.6,35.8,27.7,73.9,42.2,32.4,23.4,39.9,42.1,1.0,1.0,0.2295,0.1273,0.0,0.0,0.0,-0.5,-1.0,-0.5,0.6731,-0.1311,0.5986,-0.598,1.0,0.4788,-0.2081,1.0,-0.7916,0.0274,-0.2865,1.0,0.5031,0.3402,157.36,47.8,40.83,98.72,102.14,115.29,35.63,34.51,27.01,70.26,40.29,32.56,23.48,39.9,42.07,0.8874,0.8859,1.2139,1.1707,1.7512,1.7439,0.962,0.9665,1.1714,1.1678,0.3611,0.3609,0.4844,0.4912,0.4949,0.4842,0.3481,0.3542,0.7222,0.7211,1.0551,1.0544,0.8483,0.8565,0.7737,0.7827,0.4225,0.4146
ansur_02565,male,rectangle,2.116,103.2,23.0,182.9,56.7,38.5,116.4,99.4,111.7,42.2,39.0,31.8,69.0,44.2,37.4,27.8,42.6,48.3,1.0,1.0,0.4809,0.079,0.0,0.0,0.0,-0.5,-0.3208,0.0757,1.0,0.2333,1.0,0.9677,1.0,-0.2205,0.0937,1.0,1.0,1.0,-0.1284,0.7352,0.9443,0.3752,182.31,50.97,36.48,113.81,96.57,108.49,40.54,36.9,30.05,65.05,41.02,37.95,28.08,43.23,48.96,0.8899,0.8901,1.4727,1.3972,1.5611,1.5858,1.171,1.1785,0.9596,0.9533,0.3625,0.3562,0.5652,0.5673,0.4871,0.4479,0.3447,0.3363,0.7433,0.7399,1.1338,1.1325,0.8824,0.8996,0.8154,0.8144,0.5076,0.4698
ansur_02566,female,rectangle,0.432,82.4,43.25,167.4,49.5,38.3,106.4,96.6,110.2,33.5,35.1,28.2,69.2,40.7,33.4,24.2,42.2,43.7,1.0,1.0,0.3919,0.0677,0.0,0.0,-0.0,-0.1155,-1.0,-0.3075,1.0,-0.0826,0.7311,0.2517,1.0,0.1299,-0.1384,0.9554,0.4796,0.0,-0.1814,1.0,0.5804,0.2508,167.46,49.67,38.86,106.79,96.82,110.5,35.05,34.56,27.9,67.67,39.95,33.42,24.21,42.16,43.65,0.8766,0.8762,1.2924,1.2782,1.7002,1.6939,1.1014,1.103,1.0357,1.0347,0.3148,0.3282,0.5072,0.5107,0.4652,0.4651,0.3475,0.3517,0.7246,0.7244,1.0355,1.0353,0.8624,0.8651,0.8034,0.8073,0.4492,0.4495
ansur_02567,male,pear,1.615,107.8,30.79,182.7,52.0,40.7,111.9,110.4,116.8,40.0,36.8,31.7,74.8,46.1,38.7,28.5,43.3,47.7,1.0,1.0,0.2103,0.2108,0.0,0.0,0.0,-0.5,0.4671,-0.5,1.0,0.2873,1.0,-1.0,1.0,0.4544,0.0568,1.0,1.0,0.4781,-0.1063,0.4163,1.0,0.1536,182.13,48.73,39.4,111.21,108.32,115.86,39.83,34.41,30.26,68.87,41.79,38.7,28.5,43.85,48.28,0.9452,0.9349,1.2776,1.2368,1.6226,1.648,1.0136,1.0267,1.0438,1.0418,0.3575,0.3582,0.492,0.4996,0.4647,0.4382,0.3485,0.3401,0.7364,0.7364,1.1016,1.101,0.7983,0.8234,0.8614,0.8794,0.4452,0.4206
ansur_02568,female,pear,0.616,50.3,31.5,153.1,41.6,33.0,87.4,76.1,93.0,29.9,27.7,24.8,54.2,32.0,30.6,22.9,38.6,41.3,1.0,-0.0751,0.0,0.0485,0.0,0.5953,0.8345,-0.5,-1.0,-0.5,-0.5,-0.1597,1.0,0.819,0.2991,-0.1744,-0.251,0.6245,-1.0,0.0,-0.3354,1.0,0.288,0.453,153.2,43.53,34.1,88.66,77.02,94.36,30.68,27.46,24.48,53.67,31.73,30.45,22.83,38.51,41.2,0.8183,0.8162,1.2606,1.2765,1.6938,1.6915,1.1485,1.1511,1.0641,1.0643,0.3421,0.346,0.5111,0.5116,0.476,0.491,0.3548,0.3614,0.7484,0.7498,1.0699,1.0699,0.8656,0.8654,0.8953,0.8915,0.4473,0.4613
ansur_02569,male,pear,1.072,96.2,27.47,178.5,50.9,39.6,105.5,102.7,113.2,39.5,37.0,32.3,69.4,43.8,37.8,27.7,42.4,48.2,1.0,1.0,0.4365,0.1096,0.0,0.0,0.0,-0.5,-0.205,-0.5,1.0,0.2162,1.0,-0.0372,1.0,0.4062,0.078,1.0,1.0,0.6824,-0.1481,0.2722,0.9363,0.1642,178.13,48.88,39.15,105.02,101.59,112.26,39.38,35.26,30.19,66.31,41.35,38.06,27.84,42.8,48.61,0.9072,0.905,1.2854,1.2485,1.5845,1.6036,1.0273,1.0338,1.073,1.0689,0.3744,0.375,0.5331,0.5317,0.4825,0.4654,0.3498,0.3487,0.7328,0.7315,1.1368,1.1357,0.8447,0.8527,0.873,0.8562,0.4496,0.4354
ansur_02570,female,rectangle,0.526,60.7,41.75,150.5,42.3,34.8,96.4,90.5,99.8,31.1,28.5,23.9,60.1,37.2,31.2,22.4,36.8,37.8,1.0,1.0,0.0,0.0559,0.0,0.021,0.3219,1.0,-1.0,-0.5,-0.5,-0.2074,0.4377,0.3059,1.0,-0.1221,-0.3972,0.9801,-0.5903,0.0,-0.4215,1.0,0.3531,0.1614,150.53,43.82,35.78,97.41,91.23,100.84,32.1,28.29,23.78,59.44,36.86,31.08,22.34,36.78,37.77,0.9068,0.9047,1.2155,1.2247,1.6156,1.6126,1.0652,1.0677,1.0353,1.0352,0.3226,0.3295,0.4742,0.4759,0.4388,0.4499,0.3487,0.3548,0.7179,0.7188,1.0272,1.0269,0.7661,0.7675,0.8386,0.8406,0.4238,0.4345
ansur_02571,male,apple,1.36,96.1,31.58,171.5,51.8,36.9,114.2,108.7,110.2,40.4,36.8,32.4,68.8,44.7,34.5,24.8,40.4,45.4,1.0,1.0,0.1937,0.235,0.0,0.0,0.0,-0.5,-0.6725,-0.5,1.0,-0.0038,1.0,-1.0,1.0,-0.0506,-0.0464,1.0,1.0,0.437,-0.2355,0.2956,0.6988,0.1866,171.08,48.66,35.68,113.15,106.83,108.93,40.14,35.01,30.39,65.32,42.16,34.84,24.98,40.81,45.84,0.9864,0.9807,1.4038,1.3638,1.5391,1.5493,1.0506,1.0592,0.965,0.9627,0.3538,0.3548,0.5349,0.536,0.4536,0.43,0.3348,0.3275,0.7188,0.717,1.1238,1.1233,0.8233,0.8304,0.8804,0.868,0.4701,0.4467
ansur_02572,female,pear,0.017,69.2,33.06,170.0,44.2,34.2,85.8,85.1,100.7,34.3,30.0,26.1,61.8,37.4,34.2,26.0,43.3,46.3,1.0,-0.3896,0.0,0.1455,0.0,0.0722,0.0,-0.3592,-1.0,-0.5,-0.3895,0.0989,0.6686,-0.0668,1.0,-0.3,-0.0335,0.8189,0.5129,0.0,-0.1354,1.0,0.5976,0.1619,170.0,44.22,34.25,85.82,85.12,100.72,34.35,29.99,26.09,61.76,37.38,34.2,26.0,43.3,46.3,0.8451,0.8451,1.2924,1.2911,1.6524,1.6522,1.0082,1.0082,1.1737,1.1736,0.3998,0.4003,0.4854,0.4856,0.5152,0.5153,0.3396,0.3401,0.7602,0.7602,1.0693,1.0693,0.8021,0.8023,0.87,0.87,0.4389,0.439
ansur_02573,male,rectangle,0.028,76.2,17.48,182.7,49.6,34.5,98.2,86.4,97.3,37.1,33.0,29.3,56.4,37.7,35.5,26.6,43.4,49.3,-1.0,0.9169,0.5207,0.0,0.0,0.0,0.0,-0.5,0.1605,-0.3133,1.0,0.1092,1.0,1.0,1.0,-0.1002,0.1093,0.7141,1.0,0.6664,-0.1122,-0.0891,0.7342,0.0488,182.69,49.54,34.47,98.18,86.38,97.27,37.09,32.96,29.19,56.36,37.67,35.51,26.61,43.41,49.31,0.888,0.888,1.4377,1.4372,1.496,1.4962,1.1366,1.1366,0.9908,0.9907,0.3778,0.3778,0.5851,0.5848,0.5051,0.5046,0.3546,0.3544,0.7493,0.7494,1.1359,1.1359,0.8753,0.875,0.8879,0.8856,0.5098,0.5093
ansur_02574,female,apple,0.325,64.0,39.68,153.9,45.3,33.4,99.2,90.3,98.1,31.7,30.5,24.8,59.1,37.7,30.8,21.7,38.6,40.0,1.0,0.8883,0.0,0.0766,0.0,0.0502,0.0926,1.0,-1.0,-0.5,0.1069,-0.2618,0.5702,0.1989,1.0,-0.3,-0.3023,1.0,-0.8113,0.0,-0.3387,0.941,0.3563,0.3622,153.94,45.76,34.31,99.62,90.58,98.44,32.62,30.25,24.66,58.4,37.32,30.8,21.7,38.62,40.0,0.9205,0.9202,1.3563,1.3337,1.5676,1.5648,1.0986,1.0998,0.9889,0.9882,0.3196,0.3274,0.5161,0.518,0.4567,0.4593,0.3405,0.3485,0.7045,0.7045,1.0363,1.0357,0.809,0.8106,0.8131,0.8152,0.4618,0.4649
ansur_02575,male,v_shape,0.088,71.2,14.01,179.6,49.4,32.6,99.7,81.5,91.3,37.2,32.5,28.1,54.1,35.4,39.9,28.0,44.5,48.6,1.0,0.4587,0.8524,-0.0,0.0,0.7154,0.0,-0.5,-0.4784,-0.369,1.0,0.1783,1.0,0.8786,1.0,-0.2818,0.084,0.4744,1.0,0.551,-0.0485,-0.0252,1.0,-0.073,179.59,49.31,32.56,99.67,81.47,91.26,37.19,32.48,28.05,54.08,35.39,39.24,27.7,44.51,48.61,0.8927,0.8927,1.5153,1.5144,1.5282,1.5281,1.2233,1.2234,0.9157,0.9156,0.3731,0.3731,0.6007,0.6006,0.4955,0.4947,0.3571,0.3568,0.7018,0.7059,1.0921,1.0921,0.9181,0.9178,0.8646,0.8636,0.5411,0.5403
ansur_02576,female,pear,0.02,65.0,33.69,162.0,44.1,35.3,88.5,82.0,98.9,32.4,31.2,28.1,59.6,37.5,35.1,23.9,40.2,41.4,-1.0,0.5751,0.267,0.009,0.0,0.0,0.5485,-0.5,-1.0,-0.5,-0.4961,-0.1012,1.0,1.0,-0.2188,-0.2722,-0.2373,0.9113,1.0,0.0,-0.2559,0.901,0.662,0.1904,162.0,44.11,35.32,88.51,82.01,98.9,32.47,31.16,28.0,59.58,37.48,35.1,23.9,40.2,41.4,0.8291,0.8292,1.2493,1.2489,1.5893,1.5896,1.0793,1.0793,1.1175,1.1174,0.3661,0.3669,0.5235,0.523,0.4983,0.4984,0.3569,0.3571,0.6809,0.6809,1.0299,1.0299,0.832,0.8314,0.9006,0.8986,0.4459,0.446
ansur_02577,male,v_shape,0.411,78.6,22.08,169.3,51.1,33.1,108.2,92.4,97.5,40.0,34.6,30.6,60.0,40.1,33.3,23.3,39.8,44.8,1.0,0.9602,0.4616,0.0587,0.0,0.0,0.0,-0.5,-1.0,-0.059,1.0,-0.1572,1.0,0.1891,1.0,-0.3,-0.0825,0.8482,0.6624,1.0,-0.2693,0.1862,0.5902,0.0991,169.32,50.4,33.64,108.05,92.2,97.15,39.78,33.9,29.56,58.77,39.39,33.44,23.37,39.86,44.84,0.9477,0.949,1.5438,1.4982,1.4963,1.492,1.171,1.1719,0.9011,0.8991,0.3697,0.3682,0.5767,0.5768,0.4723,0.4665,0.3395,0.3463,0.6997,0.6989,1.1256,1.1249,0.8628,0.8606,0.8844,0.872,0.5241,0.5188
ansur_02578,female,hourglass,0.46,58.0,23.75,171.2,41.9,32.0,82.8,71.9,93.5,32.0,27.4,24.6,54.5,34.4,35.4,24.4,43.4,44.5,-0.1043,-1.0,0.0,0.1363,0.0,0.924,0.3068,-0.5,0.7948,-0.5,-0.5,-0.0375,1.0,0.569,0.9489,-0.2652,-0.1147,0.9093,-1.0,0.0,-0.1214,1.0,0.671,0.4057,171.23,43.43,32.81,83.77,72.61,94.6,32.54,27.22,24.27,54.2,34.23,35.28,24.35,43.37,44.47,0.769,0.7675,1.3094,1.3237,1.5843,1.5834,1.1516,1.1537,1.1292,1.1293,0.3865,0.3884,0.5028,0.5022,0.506,0.5184,0.3422,0.3468,0.6893,0.6902,1.0253,1.0254,0.7965,0.7952,0.8978,0.8916,0.4481,0.4591
ansur_02579,male,v_shape,0.837,81.8,21.22,171.3,52.8,33.4,111.2,90.5,94.2,38.8,40.6,33.2,61.3,39.0,36.1,26.0,38.9,46.5,1.0,1.0,0.7639,0.0067,0.0,0.0,0.0,-0.5,-1.0,-0.0218,1.0,0.0534,1.0,-0.1594,1.0,-0.3,-0.0017,0.4735,0.9147,0.5856,-0.3053,0.0177,0.8047,0.3802,171.35,50.79,33.42,110.46,89.64,93.16,38.62,39.12,30.61,59.36,37.85,36.39,26.17,38.94,46.51,0.9607,0.9622,1.5808,1.5197,1.5718,1.5683,1.2287,1.2323,0.8471,0.8434,0.3489,0.3496,0.6623,0.659,0.4748,0.4598,0.3546,0.3587,0.7202,0.7192,1.1954,1.1944,1.041,1.0336,0.8177,0.7825,0.5605,0.5452
ansur_02580,female,pear,0.293,60.1,36.45,155.4,43.0,36.3,92.7,81.0,101.0,31.4,27.6,24.2,60.3,37.4,32.4,23.3,37.8,41.3,1.0,-0.0515,0.0,0.0322,0.1187,0.0,0.8393,-0.5,-1.0,-0.5,-0.5,-0.1312,0.503,1.0,-0.7796,-0.0302,-0.2455,1.0,0.1635,0.0,-0.3668,1.0,0.4523,0.039,155.41,43.87,36.79,93.28,81.42,101.62,31.83,27.46,24.12,59.95,37.12,32.33,23.26,37.79,41.29,0.802,0.8012,1.1846,1.1924,1.6123,1.615,1.1444,1.1457,1.0895,1.0894,0.3387,0.3412,0.4577,0.458,0.4639,0.4703,0.3594,0.362,0.7191,0.7195,1.0926,1.0926,0.738,0.7398,0.8768,0.8784,0.4257,0.4317
ansur_02581,male,rectangle,0.0,76.0,22.18,182.3,46.2,33.6,93.2,91.8,96.8,36.0,32.9,29.7,57.9,37.0,36.6,26.3,44.1,47.6,1.0,1.0,0.6188,0.0323,0.0,0.0,0.0,-0.5,1.0,-0.5,0.1546,0.0743,0.9222,0.4925,1.0,-0.2458,0.0362,0.4214,0.4265,0.0478,-0.0766,-0.122,0.7797,-0.206,182.3,46.2,33.6,93.2,91.8,96.8,36.0,32.9,29.7,57.9,37.0,36.6,26.3,44.1,47.6,0.9483,0.9483,1.375,1.375,1.5649,1.5649,1.0153,1.0153,1.0386,1.0386,0.3863,0.3863,0.5682,0.5682,0.4957,0.4957,0.3471,0.3471,0.7186,0.7186,1.0794,1.0794,0.8892,0.8892,0.9027,0.9027,0.4773,0.4773
ansur_02582,female,hourglass,0.519,60.1,28.82,159.8,41.7,34.2,82.1,72.8,98.5,33.8,27.8,25.8,59.0,36.4,31.3,23.5,38.3,42.3,-1.0,-1.0,0.1424,0.1227,0.2872,0.8687,0.0175,-0.5,0.556,-0.5,-0.5,-0.1185,1.0,1.0,-1.0,-0.1768,-0.2024,0.8736,-1.0,0.0,-0.3326,1.0,0.3298,0.0474,159.85,43.48,35.14,83.18,73.64,99.79,34.2,27.6,25.41,58.68,36.22,31.16,23.43,38.25,42.25,0.7391,0.7379,1.2193,1.2373,1.6209,1.6201,1.1277,1.1295,1.1998,1.1997,0.4117,0.4112,0.4712,0.4703,0.5079,0.5227,0.3472,0.3521,0.7508,0.7519,1.1044,1.1046,0.7637,0.762,0.9281,0.9207,0.4234,0.4357
ansur_02583,male,v_shape,1.608,95.2,24.76,184.2,54.3,34.7,110.9,101.3,101.3,41.0,36.0,31.3,60.5,37.1,39.4,28.8,43.9,47.9,1.0,1.0,0.0,0.1754,0.0,0.0,0.0,-0.5,0.1266,-0.132,1.0,0.289,1.0,-1.0,1.0,-0.2229,0.0566,0.51,1.0,1.0,-0.0802,0.3235,1.0,0.6072,183.75,49.92,33.25,108.76,98.69,98.79,39.94,34.58,28.63,58.63,36.01,38.39,28.34,44.38,48.4,1.0,0.999,1.5648,1.5014,1.6307,1.6282,1.0948,1.102,0.9134,0.9083,0.3697,0.3672,0.595,0.5898,0.4896,0.459,0.3425,0.3366,0.731,0.7382,1.0911,1.0906,0.9704,0.9603,0.8694,0.8279,0.536,0.5053
ansur_02584,female,rectangle,0.0,66.4,34.94,161.2,44.3,34.7,96.8,84.5,100.2,34.0,31.5,26.3,60.7,38.8,32.5,23.1,41.4,43.1,-0.0101,-0.0774,0.0884,0.1048,0.0,0.0,0.3002,0.1157,-0.675,-0.5,-0.379,-0.1523,0.6636,0.2824,-0.1393,-0.2595,-0.1688,1.0,-0.4523,0.0,-0.2067,0.8232,0.4669,0.2603,161.2,44.3,34.7,96.8,84.5,100.2,34.0,31.5,26.3,60.7,38.8,32.5,23.1,41.4,43.1,0.8433,0.8433,1.2767,1.2767,1.5644,1.5644,1.1456,1.1456,1.0351,1.0351,0.3512,0.3512,0.5189,0.5189,0.4576,0.4576,0.3463,0.3463,0.7108,0.7108,1.0411,1.0411,0.8119,0.8119,0.8349,0.8349,0.4421,0.4421
ansur_02585,male,apple,0.007,76.4,24.72,167.3,47.1,31.6,105.3,97.4,93.5,41.7,34.8,30.5,57.3,36.1,35.5,25.5,41.6,44.6,1.0,0.9154,0.545,0.1367,0.0,0.0,0.0,-0.5,-1.0,-0.5,0.439,0.0149,0.9043,-1.0,1.0,-0.3,-0.0933,0.0624,0.4914,0.8888,-0.1814,-0.5883,0.7082,-0.1395,167.3,47.11,31.62,105.31,97.4,93.51,41.7,34.79,30.49,57.28,36.09,35.5,25.5,41.6,44.6,1.0417,1.0416,1.4905,1.4899,1.5873,1.5871,1.0811,1.0812,0.8879,0.8879,0.396,0.396,0.6073,0.6074,0.4473,0.4473,0.338,0.3381,0.7183,0.7183,1.0721,1.0721,0.964,0.964,0.8764,0.8764,0.5037,0.5038
ansur_02586,female,hourglass,0.424,70.3,34.28,170.7,43.7,36.5,85.7,80.6,105.3,31.4,30.9,25.0,63.6,38.7,34.9,25.8,39.9,47.7,-0.3197,-0.4579,0.0348,0.0781,0.0,0.0,0.3657,-0.5,-0.8628,-0.5,-0.491,0.0774,0.4894,1.0,1.0,0.0204,0.0366,1.0,1.0,0.0,-0.2872,1.0,0.6513,0.2864,170.63,43.96,37.01,86.08,80.85,105.57,32.88,30.39,24.72,62.34,37.79,34.9,25.8,40.0,47.8,0.7654,0.7658,1.1973,1.1878,1.6434,1.6496,1.0633,1.0647,1.2287,1.2264,0.3664,0.382,0.4858,0.4875,0.5099,0.5107,0.3466,0.3506,0.7393,0.7393,1.1955,1.195,0.7984,0.8042,0.8091,0.8134,0.415,0.4164
ansur_02587,male,v_shape,2.506,100.1,29.16,177.1,54.8,34.7,116.6,110.8,103.6,45.1,35.5,33.2,63.7,40.3,36.8,25.8,42.6,47.9,1.0,1.0,0.0797,0.2673,-0.0,0.0,0.0,-0.5,-0.6517,-0.5,1.0,0.0957,1.0,-1.0,1.0,-0.3,0.0642,0.3318,1.0,1.0,-0.1267,-0.3933,0.9115,0.0297,176.44,48.65,31.92,113.9,106.48,101.43,42.66,32.88,30.18,58.04,37.27,37.41,26.1,43.12,48.5,1.0695,1.0498,1.5793,1.5241,1.5806,1.5573,1.0523,1.0697,0.8885,0.8905,0.3868,0.3745,0.5573,0.5665,0.47,0.4271,0.3349,0.3147,0.7011,0.6977,1.1244,1.1248,0.8809,0.8822,0.9352,0.9179,0.529,0.4796
ansur_02588,female,pear,0.458,61.6,31.25,161.1,44.6,34.8,92.2,76.4,98.0,31.4,29.0,23.8,63.0,38.2,30.3,21.5,39.1,42.9,1.0,-0.3977,0.3497,0.0,0.0,0.0,0.5708,-0.5,-1.0,-0.5,-0.2129,-0.3034,0.1697,1.0,1.0,-0.2401,-0.1704,0.852,0.2262,0.0,-0.317,1.0,0.2843,-0.2301,161.16,44.97,35.43,92.73,76.73,98.45,32.85,28.53,23.53,61.52,37.45,30.3,21.5,39.07,42.85,0.7796,0.7794,1.2816,1.2693,1.6492,1.6427,1.2068,1.2085,1.0629,1.0617,0.3406,0.3543,0.4603,0.4638,0.4837,0.485,0.3551,0.3599,0.7096,0.7096,1.0972,1.0967,0.7592,0.7618,0.8207,0.8247,0.4551,0.4568
ansur_02589,male,v_shape,0.842,75.8,12.91,172.9,50.1,33.1,97.3,81.5,98.1,39.8,35.8,31.3,62.4,37.7,35.0,26.5,41.0,45.2,1.0,-0.1616,0.5064,0.0252,0.0,0.0,0.0,-0.5,-0.3988,-0.5,1.0,0.1139,1.0,0.8865,1.0,-0.3,-0.0526,0.4891,1.0,1.0,-0.2047,0.4423,0.7061,0.1869,172.67,48.86,34.16,96.97,81.14,97.41,38.9,34.5,29.44,60.06,36.45,35.24,26.64,41.37,45.54,0.8308,0.833,1.5136,1.4303,1.6552,1.6477,1.1939,1.1951,1.0082,1.0045,0.409,0.4012,0.5737,0.5744,0.5149,0.5039,0.3374,0.3507,0.7571,0.756,1.1024,1.1008,0.9496,0.9465,0.8743,0.8533,0.5107,0.5016
